,EXEC,MEM,INST,L3MISS,INSTnom%,L3MPI,L2MPI,L3HIT,PhysIPC%,L2MISS,FREQ,IPC,GT,Pred
5490,0.6165000979815796,0.2248400232693427,0.24555667534471562,0.38920254057868753,0.6172549019607843,0.1788571428571429,0.02206024096385542,0.31462925851703405,0.9264797507788161,0.022126200274348428,0.3380221653878943,0.9289617486338796,1.0343670577346007,1.0292735023036583
2543,0.22339800117577902,0.23278650378126825,0.45463216500938414,0.4004940014114327,0.22376470588235295,0.5071428571428572,0.10987951807228916,0.46927187708750834,0.506853582554517,0.04,0.22634271099744246,0.5078844652615145,1.0708311891544653,1.0531744581582156
6004,0.3885949441504997,0.8699825479930194,0.6496449344701165,0.5292872265349331,0.3888235294117647,0.3907500000000001,0.059033132530120484,0.3832665330661323,0.40046728971962614,0.03810699588477366,0.5639386189258313,0.40210772833723657,1.0808099828063082,1.0857912482108627
2299,0.5773074661963551,0.2291681210005818,0.2613251074312567,0.3997882851093862,0.5772549019607843,0.19285714285714292,0.024084337349397585,0.3216432865731463,0.8722741433021804,0.02301783264746228,0.33631713554987214,0.8758782201405153,1.0383611838317621,1.0286306755586971
4179,0.5753478346070938,0.24310063990692268,0.26197796693233666,0.42766407904022596,0.575686274509804,0.20714285714285718,0.02527710843373494,0.3092852371409485,0.8707165109034269,0.024074074074074078,0.33589087809036655,0.8711943793911008,1.0283610580856286,1.027940943425237
2976,0.41230648638056044,0.26880744618964514,0.3675518219027315,0.4304869442484123,0.41333333333333333,0.2927142857142858,0.037265060240963856,0.3343353373413494,0.6205607476635513,0.025212620027434848,0.3380221653878943,0.6229508196721313,1.0247919260945195,1.031199914262228
1365,0.9527728786988046,0.22620709714950554,0.23640432424562302,0.39449541284403683,0.9537254901960787,0.11557142857142862,0.01430120481927711,0.3159652638610554,0.9626168224299065,0.02249657064471879,0.5034100596760444,0.9633099141295861,1.0227699292371213,1.0284347425590932
6222,0.411522633744856,0.26121582315299596,0.3670827549603985,0.42201834862385335,0.4117647058823529,0.28900000000000003,0.03719277108433733,0.3430193720774883,0.620872274143302,0.025006858710562418,0.33631713554987214,0.6213895394223264,1.036321031419254,1.031904368289571
4664,0.38888888888888884,0.8590750436300177,0.65488725715772,0.48747353563867346,0.3888235294117647,0.34821428571428586,0.054993975903614455,0.4145791583166333,0.4007009345794392,0.03633744855967078,0.5658567774936061,0.4008196721311476,1.0836906705837088,1.0816230394967539
385,0.950029394473839,0.21225130890052357,0.23757929603610817,0.41743119266055057,0.9513725490196081,0.1222857142857143,0.01512048192771084,0.31429525718102874,0.9595015576323989,0.02378600823045267,0.5038363171355499,0.9617486338797813,1.036863883303439,1.0299390697812558
3099,0.5874975504605134,0.23574171029668417,0.26539767400013264,0.4022582921665492,0.5882352941176471,0.19128571428571434,0.025301204819277105,0.35470941883767537,0.8595015576323989,0.024526748971193415,0.34782608695652173,0.8618266978922717,1.0205760863959388,1.0279657483744198
2898,0.6078777189888301,0.23326352530541017,0.24812587471516598,0.40755116443189854,0.6078431372549019,0.18700000000000003,0.023024096385542165,0.31362725450901796,0.9177570093457943,0.02315500685871056,0.33674339300937767,0.9195940671350505,1.0311681711506129,1.028758446446935
439,0.574172055653537,0.23682373472949403,0.26341654486568045,0.41531404375441083,0.5749019607843138,0.2021428571428572,0.024927710843373495,0.3139612558450233,0.8654205607476634,0.023621399176954726,0.3371696504688832,0.8680718188914911,1.020750272564696,1.0281764396987103
1027,0.8689006466784243,0.20292611983711467,0.437036382335926,0.3429781227946367,0.8690196078431371,0.11114285714285717,0.41566265060240964,0.979625918503674,0.5205607476635514,0.5939643347050755,0.8478260869565216,0.5214676034348167,1.0512830376036215,1.1386247875419024
3953,0.22633744855967078,0.21311518324607334,0.4420525143183754,0.3707657021877206,0.2261764705882353,0.4714285714285716,0.10237951807228915,0.44413827655310617,0.5266355140186916,0.037170781893004115,0.2231457800511509,0.5271662763466043,1.0572017505384188,1.0521812501328034
4895,0.9484616892024299,0.23037812681791742,0.2379033378930968,0.46118560338743836,0.9490196078431374,0.1355714285714286,0.016373493975903614,0.3002672010688043,0.9563862928348907,0.025665294924554185,0.5029838022165388,0.9601873536299768,1.02275307529493,1.0289479402850927
2128,0.6090534979423868,0.25253054101221645,0.24962696434724777,0.4407198306280877,0.6094117647058824,0.20285714285714296,0.024975903614457833,0.31329325317301265,0.9130841121495327,0.025020576131687247,0.33930093776641096,0.9133489461358315,1.0333705134232416,1.027700828634531
1585,0.9590436997844405,0.22763816172193144,0.23655676063378905,0.3895553987297108,0.96,0.1135714285714286,0.014228915662650601,0.323313293253173,0.9626168224299065,0.022510288065843622,0.5059676044330775,0.9648711943793912,1.034268696219111,1.0281976784668103
5953,0.21516754850088182,0.2093600930773706,0.45958346167205144,0.3570924488355682,0.21513725490196076,0.4720000000000002,0.11240963855421687,0.4969939879759519,0.5012461059190031,0.03866941015089164,0.2208013640238704,0.502263856362217,1.086621778438253,1.0593213643662212
905,0.9841269841269842,0.2519313554392089,0.23522190545083194,0.4244883556810165,0.9850980392156864,0.12171428571428576,0.014722891566265058,0.3036072144288577,0.9688473520249222,0.02368998628257888,0.515771526001705,0.9726775956284154,1.038013658299543,1.0273851740187654
168,0.6114050558495003,0.24093077370564292,0.247957724502848,0.41319689484827116,0.611764705882353,0.19014285714285722,0.023506024096385542,0.31462925851703405,0.9177570093457943,0.023566529492455423,0.3380221653878943,0.9211553473848555,1.0285851325965378,1.0281977103646436
6610,0.6074857926709778,0.24025596276905184,0.24873673132761076,0.4188426252646437,0.6086274509803922,0.19428571428571437,0.024084337349397585,0.31830327321309276,0.9161993769470407,0.023923182441700958,0.3371696504688832,0.9180327868852459,1.0280871500977389,1.028404369860649
2148,0.612580834803057,0.2261023851076208,0.24711125468641942,0.38884968242766416,0.6125490196078431,0.1775714285714286,0.0224578313253012,0.33132932531730125,0.9214953271028037,0.02263374485596708,0.3375959079283887,0.92583918813427,1.0336212558391988,1.0290885002116528
3227,0.8736037624926514,0.2171436881908087,0.44117393180837294,0.3701482004234299,0.8737254901960785,0.11871428571428576,0.40722891566265057,0.9769539078156313,0.5177570093457943,0.5843621399176955,0.8576300085251491,0.518345042935207,1.0667623778716109,1.1251076235975024
3090,0.6082696453066823,0.23177428737638167,0.24739068693823218,0.4011997177134794,0.6094117647058824,0.18371428571428577,0.022867469879518074,0.32064128256513025,0.9199376947040498,0.02301783264746228,0.3354646206308611,0.9227166276346604,1.0446745364868069,1.0287500365916655
6881,0.562806192435822,0.23475858057009893,0.4296691147241214,0.3997882851093862,0.5623529411764706,0.2001428571428572,0.11831325301204816,0.8540414161656646,0.5305295950155764,0.10932784636488341,0.5387894288150041,0.5323965651834504,1.0427635956752608,1.0579076504435911
5493,0.22653341171859692,0.22511343804537523,0.43260813499373674,0.3832039520112916,0.22666666666666666,0.4704285714285716,0.09373493975903611,0.469939879759519,0.5277258566978192,0.03499314128943758,0.21824381926683714,0.5277127244340359,1.0403121107989493,1.052513559879992
3026,0.4154418969233783,0.25086096567771965,0.36449498650018575,0.3994354269583628,0.41568627450980394,0.26900000000000013,0.03527710843373494,0.35470941883767537,0.6249221183800623,0.024128943758573385,0.3371696504688832,0.626073380171741,1.0307278956636676,1.0324654802004922
4416,0.41152263374485587,0.26664339732402564,0.36801514942752783,0.42766407904022596,0.4125490196078432,0.2882857142857143,0.03702409638554218,0.34168336673346694,0.6199376947040498,0.02526748971193416,0.3375959079283887,0.6213895394223264,1.0363631141392071,1.0314766388954517
2914,0.3935920047031158,0.8717277486910997,0.6522013380308528,0.5216125617501765,0.3941176470588236,0.3775714285714287,0.05751506024096384,0.3915330661322645,0.40233644859813084,0.03768518518518519,0.5725703324808186,0.4033957845433256,1.0888367854433012,1.0861871611242921
1900,0.6070938663531256,0.23119255381035492,0.24819297299990492,0.40155257586450255,0.6078431372549019,0.18285714285714288,0.02379518072289156,0.3490313961255844,0.916822429906542,0.0240877914951989,0.33589087809036655,0.9211553473848555,1.0260932078123626,1.0286671797158446
4173,0.21007250636880265,0.237498545666085,0.4399884653171536,0.4121383203952012,0.2099607843137255,0.5647142857142857,0.1027710843373494,0.4245156980627921,0.5208722741433021,0.03471879286694101,0.20588235294117646,0.5219359875097581,1.0537731242191513,1.0512993724665185
161,0.5420340975896532,0.2425072716695754,0.441361585543723,0.4170783345095273,0.5427450980392157,0.2161428571428572,0.2434939759036144,0.9255177020708083,0.5165109034267913,0.2171467764060357,0.5336743393009377,0.5167837626854022,1.0436969118875352,1.0398330539367626
6884,0.3897707231040564,0.8603839441535778,0.6540839993460604,0.4999117854622442,0.3894117647058822,0.3560357142857144,0.055725903614457825,0.4085671342685371,0.39929906542056076,0.03679012345679012,0.5671355498721228,0.4003512880562061,1.0747443685280946,1.0822994800483983
5910,0.6067019400352733,0.2543513670738802,0.24976208884968176,0.44389555398729724,0.6070588235294118,0.20285714285714296,0.02489156626506024,0.3112892451569806,0.9127725856697821,0.02511659807956104,0.3375959079283887,0.9149102263856362,1.0312128392299995,1.027566577865699
1991,0.5620223398001175,0.23509598603839446,0.41821288624330716,0.4036697247706424,0.5615686274509804,0.20314285714285718,0.09048192771084335,0.8082832331329325,0.544859813084112,0.0831275720164609,0.5238704177323102,0.5480093676814989,1.0816621393507952,1.0565061079161566
6007,0.879482657260435,0.18364746945898783,0.44181008744183853,0.34244883556810174,0.8800000000000003,0.10885714285714289,0.4662650602409638,0.9812124248496994,0.5163551401869159,0.676954732510288,0.8654092071611253,0.5187353629976582,1.1803380959294505,1.1776397513833947
4803,0.21164021164021166,0.22456079115764985,0.4384781090856147,0.39555398729710656,0.2115294117647059,0.5257142857142859,0.1006024096385542,0.42752171008684037,0.531152647975078,0.03528120713305898,0.20673486786018758,0.5328649492583919,1.0393330714722908,1.0517996253719961
435,0.9570840681951793,0.23738219895287965,0.23529091198195978,0.41354975299929436,0.9568627450980394,0.12028571428571433,0.01478313253012048,0.3109552438209752,0.9688473520249222,0.023415637860082307,0.5029838022165388,0.9695550351288057,1.0232076175689135,1.028033018139882
2121,0.5649617871840094,0.21377835951134386,0.4240767115351406,0.37261820748059293,0.5652941176470588,0.18653571428571433,0.1016566265060241,0.8436873747494991,0.5373831775700934,0.09382716049382717,0.5342071611253197,0.5398126463700235,1.0888604148806396,1.066044757284165
6751,0.549872623946698,0.22974985456660854,0.4316576692585806,0.3906139731827806,0.5498039215686273,0.20028571428571434,0.10734939759036144,0.8413493653974616,0.5283489096573208,0.09684499314128943,0.5289855072463768,0.5292740046838408,1.0902103516877375,1.060874906785084
1467,0.8583186360964138,0.18660994764397915,0.45602700686179787,0.31386732533521533,0.8594117647058823,0.10296428571428574,0.6126506024096385,0.9879759519038076,0.5011682242990654,0.8600823045267489,0.8698849104859335,0.5023419203747073,1.1128377739204878,1.1846951973941864
2977,0.8730158730158729,0.19802661431064578,0.44135748659589463,0.3538285109386028,0.8729411764705882,0.1133571428571429,0.5566265060240964,0.9847194388777555,0.5161214953271028,0.801440329218107,0.8593350383631714,0.5175644028103045,1.1109864378360212,1.1618547931695686
5640,0.6039584558103076,0.2545898778359511,0.25198681553753255,0.4428369795342274,0.603921568627451,0.2074285714285715,0.02549397590361446,0.31496325985303936,0.9046728971962616,0.025061728395061728,0.3388746803069054,0.9071038251366119,1.0247569397957297,1.027522793532507
4891,0.5617283950617283,0.2095942408376964,0.4353636184165592,0.3591213832039522,0.5617647058823529,0.1821428571428572,0.10210843373493976,0.8489478957915833,0.5235981308411214,0.09362139917695474,0.5453964194373401,0.5257611241217799,1.0697589359112056,1.0710858833904973
5958,0.6086615716245345,0.22479930191972083,0.24635198064302471,0.38814396612561763,0.6086274509803922,0.17585714285714288,0.022277108433734934,0.3323313293253172,0.924922118380062,0.022647462277091905,0.33461210571184996,0.927400468384075,1.0326155085357704,1.0292724331107554
5647,0.8780129335684891,0.1927225130890053,0.43990162054144183,0.35965067043048704,0.8794117647058824,0.11421428571428575,0.4353614457831325,0.9784569138276553,0.5189252336448597,0.6378600823045267,0.8602941176470589,0.5210772833723654,1.1312812871713962,1.1612727886878718
2930,0.609053497942387,0.23677137870855158,0.24815868313286063,0.41037402964008485,0.6101960784313725,0.18914285714285722,0.024156626506024088,0.3386773547094188,0.918380062305296,0.024142661179698217,0.33674339300937767,0.9195940671350505,1.0302844323224347,1.0284794578906493
3025,0.9563002155594748,0.22648051192553817,0.23647499080676915,0.38743824982357106,0.956862745098039,0.11228571428571434,0.014012048192771078,0.3209752839011356,0.9626168224299065,0.02227709190672153,0.5042625745950554,0.9648711943793912,1.030011865027712,1.0281982830030005
2931,0.5475210660395845,0.24603839441535785,0.43276968376947317,0.42237120677487666,0.5474509803921569,0.2172857142857144,0.20108433734939754,0.9091516366065463,0.5267912772585669,0.18079561042524006,0.5281329923273657,0.5277127244340359,1.0638530552736216,1.0421653197944212
1584,0.3900646678424456,0.835514834205934,0.6892725139808447,0.4909139026111503,0.39117647058823535,0.35796428571428585,0.05487650602409638,0.4093186372745491,0.38457943925233656,0.03616255144032922,0.6003836317135549,0.3847775175644028,1.0842731224302935,1.0860756684630424
5749,0.5808348030570253,0.2207271669575335,0.2602027162681549,0.38390966831333817,0.5811764705882353,0.18571428571428575,0.023024096385542165,0.31763527054108215,0.8753894080996886,0.021961591220850476,0.3371696504688832,0.8774395003903201,1.0195561991092197,1.02910095067767
1362,0.41269841269841273,0.2548981966259454,0.36516817724068484,0.40931545518701495,0.41333333333333333,0.27671428571428586,0.035722891566265055,0.34468937875751504,0.6242990654205607,0.02432098765432099,0.33589087809036655,0.624512099921936,1.0379385387816729,1.0320679127607901
5338,0.6165000979815795,0.21928446771378718,0.2455319077115226,0.3768525052928724,0.6172549019607843,0.17042857142857148,0.021445783132530115,0.32531730126920505,0.9295950155763236,0.021838134430727022,0.3371696504688832,0.9305230288836845,1.0268356775963006,1.029631175971646
5744,0.38888888888888884,0.8477312390924958,0.6595984307590386,0.5007057163020467,0.3894117647058822,0.3577500000000001,0.05554518072289156,0.4085671342685371,0.3969626168224299,0.036759259259259255,0.571611253196931,0.39800936768149886,1.0804683899845755,1.0815737538745518
613,0.22261414854007444,0.23424083769633514,0.4134554380664653,0.40155257586450255,0.22282352941176473,0.5100000000000002,0.0850602409638554,0.40681362725450904,0.5545171339563864,0.03094650205761317,0.20502983802216537,0.5558157689305231,1.0283495224097765,1.0472637403593437
3186,0.41113070742700364,0.2635020360674811,0.3675518219027315,0.42201834862385335,0.4117647058823529,0.28700000000000003,0.036927710843373485,0.3406813627254509,0.6202492211838005,0.024965706447187926,0.33674339300937767,0.6229508196721313,1.0288503699453058,1.0316194127090312
4136,0.4158338232412306,0.2488132635253055,0.36340990708544724,0.3962597035991533,0.41568627450980394,0.26757142857142857,0.034301204819277106,0.3400133600534402,0.6271028037383177,0.023360768175582993,0.33674339300937767,0.6291959406713507,1.0202493774708126,1.0321355550171252
6750,0.6074857926709779,0.23407213496218737,0.24705740181268881,0.4114326040931545,0.6078431372549019,0.19057142857142864,0.02389156626506024,0.32631930527722103,0.9227414330218067,0.02377229080932785,0.3350383631713555,0.9227166276346604,1.0263357134795836,1.0289306401122098
6842,0.4177934548304918,0.2515939499709134,0.3632933840850714,0.4043754410726889,0.41725490196078435,0.2711428571428573,0.03471084337349398,0.3403473613894455,0.6271028037383177,0.02389574759945131,0.3380221653878943,0.6276346604215458,1.0238101250910323,1.0319681101645446
5498,0.6141485400744661,0.22492146596858642,0.24599980976279234,0.38884968242766416,0.6149019607843138,0.17700000000000005,0.02216867469879518,0.3236472945891783,0.9258566978193145,0.022441700960219475,0.3375959079283887,0.927400468384075,1.0300203770687149,1.0292730686628626
485,0.9504213207916911,0.23327515997673068,0.23777065673305375,0.41919548341566704,0.950588235294118,0.12342857142857147,0.015000000000000001,0.3046092184368737,0.9595015576323989,0.023484224965706454,0.5034100596760444,0.9617486338797813,1.030660454741391,1.0283451726309363
5683,0.22770919067215362,0.23290866783013386,0.4638272787561713,0.3973182780522231,0.22815686274509805,0.49228571428571427,0.11108433734939756,0.46593186372745493,0.4931464174454829,0.041591220850480115,0.23529411764705882,0.49336455893832964,1.0389847836670298,1.052275340468088
2916,0.4076033705663335,0.2681035485747528,0.3712384651745896,0.46294989414255483,0.4078431372549019,0.3192857142857144,0.04028915662650602,0.3316633266533066,0.6137071651090343,0.026954732510288064,0.3371696504688832,0.6151444184231072,1.0365368943405702,1.031916841261397
2293,0.2175191064079953,0.23157649796393256,0.42947679946521466,0.39449541284403683,0.21772549019607845,0.5175714285714286,0.09493975903614456,0.43687374749499,0.5330218068535826,0.03373113854595336,0.20758738277919866,0.5339578454332553,1.0517949486314548,1.0508295278947435
2894,0.3921222810111699,0.8232984293193718,0.7209027901190689,0.4882674664784758,0.3923529411764706,0.35314285714285726,0.05351204819277108,0.4118236472945892,0.3745327102803739,0.035915637860082304,0.6294757033248082,0.37505854800936766,1.0873685539899192,1.0906864083104548
1543,0.217127180090143,0.24243746364165217,0.4332598284454202,0.4199011997177136,0.21741176470588236,0.5528571428571429,0.09614457831325302,0.4134936539746159,0.5274143302180685,0.034183813443072704,0.21014492753623187,0.5292740046838408,1.035560182386043,1.048847890093804
228,0.6086615716245346,0.21713787085514843,0.2476795206384175,0.37261820748059293,0.6094117647058824,0.1711428571428572,0.0216144578313253,0.3279893119572478,0.9199376947040498,0.02164609053497942,0.33589087809036655,0.9211553473848557,1.027716471114351,1.0296246164269527
