,EXEC,L2MPI,MEM,L3MISS,L2MISS,INST,IPC,L3HIT,PhysIPC%,INSTnom%,L3MPI,FREQ,GT,Pred
1612,0.4322947285910247,0.022674698795180723,0.15802210587550905,0.2311220889202541,0.01588477366255144,0.3482578586297109,0.6572989851678376,0.43553774215096863,0.6542056074766355,0.43215686274509807,0.15200000000000002,0.33589087809036655,1.0358637807891966,1.0341743241687287
4594,0.41113070742700364,0.08457831325301204,0.9488074461896452,0.7127734650670433,0.05259259259259259,0.7442234948119424,0.33723653395784553,0.4676018704074816,0.3364485981308411,0.4117647058823529,0.5775714285714286,0.6820119352088662,1.0747295995313382,1.0962551751621346
1601,0.5753478346070938,0.07204819277108432,0.13041303083187905,0.21030345800988007,0.06831275720164608,0.4054663557265808,0.5620608899297425,0.8774215096860387,0.5616822429906542,0.575686274509804,0.10271428571428576,0.5200341005967605,1.0555452947377892,1.0560453423588803
5056,0.43934940231236524,0.022469879518072285,0.1406748109365911,0.20077628793225127,0.016049382716049384,0.34936179444070486,0.6541764246682279,0.49799599198396793,0.6526479750778815,0.43921568627450985,0.12942857142857148,0.34228473998294967,1.0421237235175769,1.0355120444234411
1969,0.6012149715853419,0.014072289156626503,0.12543979057591625,0.2043048694424842,0.013895747599451305,0.25195538960971137,0.9055425448868072,0.42351369405477624,0.9037383177570094,0.6015686274509804,0.09528571428571432,0.3380221653878943,1.0306690173875068,1.0339285399657585
3971,0.5961199294532628,0.10939759036144579,0.15822803955788253,0.2537050105857446,0.10727023319615912,0.40816433178970957,0.5589383294301328,0.9074816299265195,0.5582554517133955,0.5960784313725489,0.11942857142857145,0.5421994884910486,1.0265315436872395,1.0564950020875805
5388,0.6331569664902997,0.012650602409638553,0.13013961605584645,0.19371912491178553,0.013271604938271606,0.23851799909562169,0.9578454332552694,0.4288577154308617,0.9532710280373832,0.6329411764705881,0.08507142857142859,0.33631713554987214,1.0325002291095362,1.0330615407090076
6295,0.9641387419165196,0.010662650602409639,0.17080162885398492,0.28158080451658446,0.017064471879286693,0.23306066637075648,0.9789227166276346,0.35905143620574487,0.9781931464174456,0.9647058823529412,0.08114285714285714,0.5017050298380222,1.0303387423920742,1.0311472627386695
5783,0.25044091710758376,0.06843373493975903,0.12820244328097732,0.19618913196894855,0.027956104252400544,0.3982624225935137,0.5714285714285715,0.5911823647294588,0.5704049844236759,0.2505098039215687,0.2230000000000001,0.2229326513213981,1.0338180043950522,1.0528363592636685
6791,0.5894571820497746,0.06385542168674697,0.1291623036649215,0.20289343683839103,0.06282578875171467,0.4011650499032043,0.5683060109289617,0.8677354709418837,0.5679127725856697,0.5898039215686274,0.09542857142857147,0.5272804774083547,1.0338644440601163,1.0529293174143415
1153,0.25044091710758376,0.0724698795180723,0.13386561954624784,0.1953069865913903,0.029753086419753088,0.4099463557924865,0.5573770491803279,0.6022044088176353,0.5574766355140188,0.25058823529411767,0.21878571428571433,0.22890025575447567,1.014751402096659,1.0527350754168858
1138,0.6278659611992945,0.013680722891566263,0.1361692844677138,0.20695130557515887,0.014074074074074074,0.24042982316659836,0.9508196721311476,0.42334669338677355,0.9439252336448598,0.6282352941176472,0.09278571428571432,0.33695652173913043,1.0248027811098053,1.0329757971764864
6936,0.42680776014109345,0.022698795180722892,0.1632635253054102,0.2265349329569514,0.01639917695473251,0.3522506123304774,0.6487119437939111,0.4604208416833668,0.6481308411214952,0.42705882352941177,0.14400000000000004,0.3350383631713555,1.0501348708659484,1.0335715329176285
5191,0.5706447187928668,0.12686746987951805,0.16994182664339735,0.2568807339449542,0.1194787379972565,0.41902117726138605,0.546448087431694,0.91750167000668,0.545171339563863,0.5709803921568628,0.12600000000000006,0.5332480818414322,1.1000669024742449,1.0536317349137363
5162,0.43699784440525175,0.020156626506024095,0.1458173356602676,0.20677487649964715,0.014417009602194789,0.34572476497315696,0.6604215456674474,0.4385437541750167,0.6595015576323987,0.43686274509803924,0.13300000000000003,0.33631713554987214,1.024447447468865,1.0332725704459351
6082,0.430727023319616,0.021951807228915664,0.15791157649796397,0.22935779816513768,0.015445816186556926,0.34703070989720364,0.6572989851678376,0.4221776887107548,0.6560747663551402,0.43137254901960775,0.1504285714285715,0.3337595907928389,1.0439385217419834,1.0334929262507115
4714,0.4307270233196158,0.06843373493975903,0.9296102385107622,0.5465772759350742,0.04547325102880659,0.7387289182737407,0.34207650273224044,0.5247160988643955,0.3411214953271028,0.43058823529411766,0.40371428571428586,0.707161125319693,1.0768142365222924,1.0725503979204547
3237,0.8986870468351951,0.6108433734939758,0.14588016288539854,0.23429781227946372,0.9053497942386831,0.4265057448173017,0.53551912568306,0.9919839679358717,0.5342679127725856,0.8996078431372547,0.07318571428571431,0.855072463768116,1.051727470748644,1.1470049864436243
788,0.6298255927885558,0.015072289156626504,0.15394997091332174,0.2554693013408611,0.015596707818930041,0.23970455956877368,0.9539422326307571,0.36038744154976615,0.951713395638629,0.6298039215686276,0.11385714285714288,0.33631713554987214,1.0261337829190729,1.032945363018344
1516,0.43111894963746816,0.024325301204819277,0.17286794648051199,0.2540578687367679,0.017119341563786007,0.35122704965659995,0.6494925839188135,0.425183700734803,0.6489096573208721,0.43137254901960786,0.16642857142857148,0.3371696504688832,1.0342335786607364,1.0341191005369517
6515,0.962962962962963,0.009674698795180724,0.15264630599185577,0.24911785462244182,0.015445816186556926,0.2338695035867185,0.975800156128025,0.37241148964595855,0.9750778816199376,0.9639215686274508,0.0717857142857143,0.5025575447570332,1.0368495510042854,1.0315859781732348
3374,0.4209288653733097,0.07562650602409639,0.9645142524723677,0.5860973888496825,0.04906721536351167,0.6884424911779492,0.3615925058548009,0.5197060788243153,0.36043613707165095,0.42117647058823543,0.4395714285714287,0.6470588235294118,1.0677146732459897,1.070410507038315
1,0.5792670977856161,0.09060240963855422,0.17395578824898203,0.277346506704305,0.08641975308641975,0.41183555156364826,0.5542544886807181,0.8747494989979961,0.5532710280373833,0.5803921568627451,0.13414285714285717,0.5323955669224211,1.059003669446236,1.051738259897232
6571,0.5816186556927296,0.07421686746987952,0.1083362420011635,0.16393789696541994,0.07078189300411522,0.40159807568353934,0.5683060109289617,0.9088176352705412,0.5676012461059189,0.5819607843137254,0.0792857142857143,0.5208866155157715,1.0445837269613267,1.0580496775107768
1978,0.6313932980599647,0.01533734939759036,0.15577254217568356,0.2537050105857446,0.015651577503429354,0.2397567022312333,0.9523809523809524,0.36940547762191034,0.9504672897196262,0.6313725490196078,0.11457142857142859,0.3371696504688832,1.0346450014712194,1.0328367421217148
533,0.24691358024691357,0.05836144578313253,0.10574520069808031,0.1591390261115032,0.023470507544581614,0.3830264343347933,0.6042154566744732,0.5858383433533734,0.6034267912772585,0.24705882352941172,0.18414285714285716,0.21099744245524296,1.0432513255383913,1.0509578052315542
1107,0.8700764256319811,0.5674698795180722,0.16141942990110533,0.25546930134086104,0.8093278463648832,0.44611428938741393,0.5136612021857925,0.9896459585838345,0.5118380062305297,0.8705882352941177,0.08214285714285717,0.8640238704177324,1.1445339985513094,1.1268649541695575
2093,0.25044091710758376,0.0672289156626506,0.13425247236765567,0.20324629498941432,0.02743484224965707,0.39197643170703217,0.585480093676815,0.5848363393453574,0.5838006230529595,0.25098039215686274,0.22885714285714295,0.21909633418584826,1.0311351579750294,1.051939674638878
3784,0.4107387811091514,0.06577108433734939,0.944735311227458,0.5374029640084688,0.04352537722908093,0.7103199785432702,0.3544106167056988,0.4752839011356045,0.3532710280373831,0.41098039215686266,0.40728571428571436,0.649616368286445,1.0761611983781378,1.0791192979769753
6981,0.5690770135214579,0.10951807228915662,0.12982489819662596,0.2011291460832746,0.10219478737997255,0.41574195262603697,0.5495706479313036,0.923179692718771,0.5479750778816199,0.5694117647058824,0.10014285714285717,0.5277067348678602,1.1060918060853566,1.0624951512840055
2922,0.411522633744856,0.03433734939759036,0.23513670738801634,0.3853211009174313,0.023223593964334707,0.36482513271291,0.626073380171741,0.3523714094856379,0.6249221183800623,0.4125490196078432,0.26228571428571434,0.3350383631713555,1.0368919856272134,1.037664941274428
3528,0.6165000979815796,0.018108433734939755,0.18034904013961608,0.30239943542695846,0.018381344307270238,0.2453491522908218,0.9320843091334895,0.36072144288577157,0.9302180685358258,0.6164705882352941,0.13742857142857148,0.33674339300937767,1.028575458066458,1.0327383786252942
6458,0.6266901822457377,0.014036144578313252,0.13548574752763234,0.22724064925899795,0.014471879286694102,0.2398713961782367,0.9523809523809524,0.3837675350701402,0.9479750778816198,0.627450980392157,0.10142857142857148,0.3350383631713555,1.0292146317394075,1.033749257662278
961,0.5843621399176956,0.054096385542168675,0.1288423502036068,0.20254057868736772,0.05185185185185185,0.39716421610009667,0.5745511319281812,0.8463593854375416,0.5738317757009347,0.5850980392156863,0.09757142857142861,0.5179028132992327,1.0291553302148055,1.0510852527349397
3903,0.23868312757201646,0.08132530120481926,0.13504246655032,0.2184191954834157,0.031920438957476,0.42506231668325517,0.5386416861826698,0.5918503674014695,0.5373831775700934,0.2382745098039216,0.26114285714285723,0.22549019607843138,1.0775340445473591,1.0576883765544725
648,0.6016068979031942,0.01712048192771084,0.16800465386852825,0.27593507410021184,0.016570644718792864,0.24276675776577966,0.9398907103825136,0.35003340013360046,0.9367601246105918,0.6007843137254901,0.13100000000000006,0.3252344416027281,1.0521402815767107,1.0325807926378332
3773,0.2382912012541642,0.0833734939759036,0.14772542175683542,0.24206069160197602,0.0320713305898491,0.4165229010115822,0.546448087431694,0.5811623246492985,0.5454828660436136,0.23858823529411766,0.2915714285714286,0.2216538789428815,1.0756089832472748,1.0579944055145458
730,0.6259063296100332,0.014602409638554215,0.14956369982547996,0.24100211714890624,0.015198902606310016,0.23990574018126895,0.9539422326307571,0.3787575150300601,0.951713395638629,0.6266666666666668,0.10657142857142861,0.33461210571184996,1.042921529165426,1.0328233011434456
6553,0.23593964334705073,0.07927710843373491,0.1737579988365329,0.2882851093860269,0.030603566529492452,0.4123025400678651,0.566744730679157,0.47027388109552437,0.5641744548286605,0.2365490196078431,0.34385714285714297,0.2178175618073316,1.0378786667087525,1.052995441023192
632,0.42563198118753676,0.022572289156626506,0.164956369982548,0.22018348623853218,0.01596707818930041,0.3531668625717645,0.6463700234192038,0.4614228456913828,0.6448598130841121,0.42588235294117655,0.1433571428571429,0.3350383631713555,1.0324890396442163,1.0330514918763254
1494,0.4154418969233783,0.0733734939759036,0.954624781849913,0.5553987297106565,0.047174211248285323,0.708063672598949,0.3489461358313818,0.5133600534402137,0.34797507788161985,0.41568627450980394,0.4232857142857144,0.6572890025575446,1.080132838724147,1.071996780223961
3539,0.5890652557319224,0.015451807228915662,0.1468760907504363,0.2318278052223007,0.015164609053497943,0.25623711286070866,0.8922716627634661,0.40330661322645295,0.8897196261682243,0.5894117647058824,0.1086428571428572,0.33631713554987214,1.0415904173842374,1.0323578927213466
3911,0.5757397609249459,0.11084337349397591,0.12872600349040142,0.20148200423429785,0.10562414266117971,0.4095485603525756,0.5573770491803279,0.9255177020708083,0.5563862928348908,0.575686274509804,0.09771428571428574,0.5260017050298379,1.0305985864445883,1.0623961092837302
3433,0.2551440329218107,0.07915662650602409,0.14211169284467717,0.22265349329569517,0.03314128943758573,0.4199138068110165,0.5433255269320844,0.6189044756179024,0.5417445482866043,0.2562352941176471,0.25128571428571433,0.23913043478260868,1.044224125586224,1.056779207730562
6569,0.5976876347246717,0.015096385542168671,0.12745200698080283,0.20995059985885675,0.015006858710562414,0.2553279971999116,0.8946135831381734,0.4539078156312625,0.8922118380062303,0.5976470588235294,0.09742857142857143,0.340153452685422,1.0364155916758069,1.0346766426252743
4794,0.4142661179698216,0.07091566265060241,0.9581151832460734,0.5684544812985182,0.04618655692729767,0.6973626918362017,0.3590944574551132,0.49198396793587185,0.35794392523364477,0.4141176470588236,0.4310000000000002,0.6419437340153452,1.0772638948591309,1.0769601997964158
5072,0.4275916127767978,0.02785542168674698,0.19141361256544506,0.31122088920254065,0.019231824417009602,0.353951447599134,0.644808743169399,0.372745490981964,0.6439252336448598,0.4274509803921569,0.2078571428571429,0.33674339300937767,1.0186773798314572,1.035737954710141
4742,0.43033509700176364,0.02228313253012048,0.1615881326352531,0.2249470712773466,0.0160082304526749,0.35182224941680373,0.6487119437939111,0.45190380761523047,0.6481308411214952,0.431764705882353,0.14378571428571435,0.3375959079283887,1.0464106514991252,1.033390217023581
6414,0.3958455810307663,0.057542168674698795,0.8801628853984877,0.5049400141143262,0.03997256515775034,0.7393210808996309,0.36846213895394225,0.4081496325985304,0.367601246105919,0.39607843137254906,0.3807142857142858,0.6513213981244671,1.0782188329776814,1.0811204078449608
6338,0.6261022927689593,0.012379518072289156,0.12370855148342064,0.182074805928017,0.012880658436213992,0.2396788442087513,0.9508196721311476,0.44438877755511025,0.9485981308411213,0.6270588235294117,0.08035714285714288,0.3350383631713555,1.0352882507231551,1.0334214066979268
1451,0.578875171467764,0.10746987951807226,0.1693193717277487,0.27417078334509537,0.10301783264746227,0.41061158866109354,0.5558157689305231,0.8981295925183701,0.5548286604361371,0.5788235294117647,0.13228571428571434,0.5298380221653878,1.0358158432049769,1.054926246920925
5255,0.9672741524593376,0.010228915662650601,0.16316637579988366,0.2699364855328159,0.01643347050754458,0.23343189560969343,0.9789227166276346,0.3610554442217768,0.9750778816199376,0.9670588235294119,0.07742857142857146,0.5034100596760444,1.0403921371514624,1.031388466613695
1734,0.38839898099157355,0.058674698795180724,0.8696916812100061,0.5070571630204659,0.040672153635116594,0.7384349282322115,0.37626854020296646,0.4104876419505678,0.37570093457943926,0.38823529411764707,0.3824285714285715,0.6398124467178177,1.0772772589144863,1.0783043991097805
507,0.892416225749559,0.34572289156626507,0.13075043630017455,0.18948482709950606,0.5205761316872428,0.4285086514693766,0.5339578454332553,0.9879759519038076,0.5331775700934579,0.891764705882353,0.05807142857142858,0.850383631713555,1.0556577936361908,1.11205993522465
3973,0.22810111699000588,0.08132530120481926,0.15446771378708554,0.26287932251235013,0.029807956104252395,0.4103087465919977,0.5542544886807181,0.5347361389445558,0.5526479750778817,0.22854901960784316,0.3307142857142858,0.20886615515771526,1.022769356523448,1.057393948092507
3687,0.8979031941994904,0.62289156626506,0.1450029086678302,0.22794636556104453,0.9300411522633745,0.42417380849620817,0.5386416861826698,0.9926519706078826,0.538006230529595,0.8988235294117648,0.07071428571428573,0.8478260869565216,1.0642151880408637,1.1387112917648328
5977,0.8236331569664903,0.6216867469879518,0.08815270506108204,0.12491178546224424,0.8497942386831275,0.46632456300130026,0.48829039812646374,0.9962424849699398,0.48761682242990645,0.8235294117647058,0.04223571428571429,0.8580562659846546,1.469850605749108,1.2535883511899482
79,0.5976876347246717,0.015987951807228916,0.1540232693426411,0.2522935779816515,0.015679012345679012,0.2531007774482991,0.9039812646370025,0.3694054776219105,0.9012461059190031,0.5992156862745099,0.11871428571428576,0.3371696504688832,1.032428801907152,1.0323391746921746
3003,0.24338624338624337,0.05230120481927711,0.11571262361838282,0.182074805928017,0.020685871056241426,0.37430125161847216,0.615144418423107,0.5227120908483633,0.6130841121495328,0.24313725490196075,0.21100000000000008,0.20332480818414322,1.034462626849615,1.0480712104549523
5765,0.97119341563786,0.007397590361445782,0.11451076207097154,0.1781933662667608,0.011838134430727024,0.231905184633668,0.985167837626854,0.40915163660654646,0.984423676012461,0.9717647058823529,0.05124285714285716,0.5017050298380222,1.033126563951282,1.0330841172399303
2092,0.4358220654516951,0.02068674698795181,0.14981966259453175,0.20995059985885683,0.014773662551440329,0.34693582928601485,0.6572989851678376,0.44154976619906483,0.6570093457943924,0.436078431372549,0.1351428571428572,0.3371696504688832,1.0256601274093458,1.0331935162270718
916,0.43268665490887726,0.02302409638554217,0.1600407213496219,0.2318278052223007,0.01607681755829904,0.3497183510379106,0.652615144418423,0.4412157648630594,0.6510903426791278,0.4337254901960785,0.1531428571428572,0.3375959079283887,1.0260550401469044,1.0342052212514543
3154,0.4025083284342544,0.06486746987951805,0.9447353112274581,0.5490472829922373,0.0438957475994513,0.7128784579456882,0.3633099141295863,0.45424181696726784,0.3626168224299065,0.4023529411764706,0.4111428571428572,0.6372549019607844,1.0802623194088516,1.0814842196476009
2953,0.24221046443268668,0.05125301204819276,0.12467713787085516,0.20007057163020472,0.020260631001371744,0.36501071554418224,0.6307572209211555,0.47327989311957247,0.6286604361370716,0.2425882352941177,0.23357142857142865,0.19735720375106564,1.0119043335222242,1.0459910755017825
6634,0.38271604938271603,0.04765662650602409,0.8206806282722516,0.42025405786873693,0.032757201646090535,0.7196036103323533,0.3685011709601874,0.4160821643286573,0.3672897196261682,0.38294117647058834,0.3092142857142859,0.6125319693094629,1.089154029306067,1.072761202802207
6436,0.4271996864589456,0.027493975903614458,0.18733566026759751,0.2780522230063516,0.019067215363511657,0.3535196374622358,0.6463700234192038,0.4352037408149633,0.6445482866043613,0.4274509803921569,0.18471428571428575,0.3371696504688832,1.0283667077082426,1.0351554697087089
6431,0.5843621399176956,0.05927710843373493,0.1701570680628273,0.27417078334509537,0.0570644718792867,0.4157868371233531,0.5511319281811086,0.8089512358049432,0.5479750778816199,0.584313725490196,0.1315714285714286,0.5417732310315428,1.0707613051787743,1.0491652072971984
2195,0.9755046051342348,0.009168674698795178,0.14343804537521815,0.2353563867325336,0.01474622770919067,0.2310412985236277,0.9867291178766588,0.3754175016700067,0.987538940809969,0.9756862745098039,0.0672857142857143,0.5025575447570332,1.0247325658872979,1.0323661251801524
589,0.5949441504997061,0.014457831325301203,0.1354973821989529,0.205892731122089,0.01411522633744856,0.25289966830752336,0.9016393442622952,0.42935871743486975,0.9009345794392524,0.5952941176470589,0.09728571428571431,0.3356777493606138,1.0273200094573065,1.032800922366853
3177,0.8920242994317067,0.3514457831325301,0.16760907504363007,0.2692307692307693,0.5198902606310013,0.4338508017662096,0.5277127244340359,0.9819639278557114,0.5258566978193145,0.8933333333333334,0.08371428571428573,0.8623188405797101,1.056468978479722,1.093709786039766
3118,0.6243386243386243,0.013030120481927709,0.1277835951134381,0.197953422724065,0.013600823045267491,0.2398185334418355,0.953161592505855,0.4313627254509018,0.9485981308411213,0.6247058823529412,0.08742857142857148,0.3337595907928389,1.0340910495048043,1.0337417209176503
3330,0.6208112874779541,0.01639759036144578,0.16513670738801633,0.2702893436838391,0.01655692729766804,0.2426226770057568,0.9414519906323185,0.36205744822979286,0.9404984423676012,0.6219607843137255,0.12342857142857147,0.3354646206308611,1.0281213839652088,1.0325522437022878
4648,0.633352929649226,0.013578313253012047,0.1273880162885399,0.20571630204657732,0.014142661179698217,0.2391095355602632,0.9555035128805621,0.429191716766867,0.9554517133956384,0.6345098039215686,0.09114285714285716,0.3375959079283887,1.019496059808825,1.0345768178744654
3745,0.9700176366843034,0.00891566265060241,0.13367655613728913,0.22688779110797463,0.014183813443072704,0.2319646094087182,0.985167837626854,0.3730794923179693,0.9781931464174456,0.9701960784313728,0.06557142857142859,0.5021312872975277,1.0345417122299698,1.0330602388382808
3491,0.5808348030570253,0.09072289156626505,0.13722513089005237,0.2043048694424842,0.08806584362139917,0.40171547278394454,0.566744730679157,0.9093186372745491,0.5668224299065422,0.5811764705882353,0.09728571428571431,0.5204603580562659,1.0368537161312463,1.0539985072759082
6608,0.6255144032921811,0.01663855421686747,0.1725712623618383,0.28757939308398034,0.01747599451303155,0.24080757779128287,0.9492583918813429,0.3587174348697395,0.9479750778816198,0.6258823529411766,0.12600000000000003,0.33631713554987214,1.0410518877746664,1.0326487505089776
6219,0.5961199294532628,0.01469879518072289,0.13634089586969173,0.22794636556104453,0.014650205761316872,0.25169532751337786,0.9071038251366121,0.3881095524382097,0.9059190031152647,0.5968627450980392,0.10542857142857147,0.3350383631713555,1.0342879755311098,1.0332904948215984
1147,0.8818342151675485,0.5614457831325302,0.14961605584642237,0.24347212420606926,0.823045267489712,0.4345569243773774,0.5277127244340359,0.9906479625918505,0.5267912772585669,0.8831372549019612,0.07600000000000003,0.8512361466325661,1.1063524409623058,1.140613342114989
2199,0.5972957084068194,0.015265060240963853,0.14527632344386274,0.23923782639378974,0.015185185185185185,0.25274684441203016,0.9039812646370025,0.3841015364061456,0.9024922118380062,0.5976470588235294,0.11071428571428572,0.33674339300937767,1.0290525429242043,1.0327985458039906
3770,0.6239466980207722,0.014602409638554215,0.15054101221640492,0.24982357092448843,0.0153360768175583,0.23931616657883628,0.9555035128805621,0.3630594522378089,0.9501557632398755,0.624313725490196,0.10957142857142861,0.33290707587382784,1.053702418617284,1.032814989613283
5271,0.5784832451499119,0.092289156626506,0.15995346131471788,0.25652787579393094,0.08779149519890259,0.40401690112409777,0.566744730679157,0.8877755511022043,0.5641744548286605,0.5788235294117648,0.12485714285714287,0.5213128729752771,1.0357924402496153,1.0539586892320891
5087,0.908093278463649,0.389156626506024,0.12553810354857478,0.20430486944248422,0.5898491083676269,0.42513018263523056,0.5386416861826698,0.9879759519038076,0.5386292834890966,0.9082352941176471,0.062200000000000026,0.8572037510656436,1.1255413308282072,1.1441574715349814
6551,0.5682931608857534,0.09891566265060242,0.17684700407213502,0.28969654199012,0.0916323731138546,0.418865199016738,0.544886807181889,0.8724114896459586,0.5439252336448599,0.5686274509803924,0.1438571428571429,0.5315430520034099,1.1110028615901621,1.0549899061078891
4908,0.630217519106408,0.01498795180722891,0.14217568353694013,0.2254763585038815,0.015610425240054869,0.2391998348907469,0.9555035128805621,0.438877755511022,0.9526479750778817,0.6305882352941177,0.09971428571428576,0.33589087809036655,1.030408898488988,1.0340177151880487
999,0.5984714873603763,0.014349397590361444,0.13710878417684705,0.2198306280875089,0.014224965706447188,0.2525739857657004,0.9039812646370025,0.3937875751503006,0.9021806853582557,0.5984313725490196,0.10214285714285716,0.3371696504688832,1.0317683831712439,1.0326829229510024
4364,0.42249657064471874,0.06438554216867469,0.9656777196044214,0.5049400141143262,0.04368998628257888,0.6858129819789742,0.36299765807962536,0.5203740814963259,0.3626168224299065,0.4227450980392156,0.36428571428571443,0.6457800511508951,1.0796847174805342,1.0679019181052216
1960,0.6353125612384871,0.012795180722891564,0.12649796393251894,0.20536344389555405,0.013415637860082303,0.23781717688559809,0.9617486338797813,0.39879759519038077,0.9595015576323989,0.6352941176470589,0.09000000000000002,0.33631713554987214,1.044967630996466,1.0339567844832431
2052,0.4273956496178718,0.02296987951807229,0.16857766143106462,0.23129851799576578,0.016316872427983537,0.35292427295310574,0.6463700234192038,0.4463927855711423,0.6457943925233643,0.42705882352941177,0.14957142857142863,0.33631713554987214,1.0193557305477814,1.0331436554025948
2484,0.421320791691162,0.06326506024096386,0.976148923792903,0.5155257586450249,0.043100137174211246,0.6839836463943259,0.36455893832943015,0.5026720106880427,0.36355140186915885,0.4219607843137255,0.37285714285714294,0.6415174765558396,1.0779245117291856,1.0741422190108343
735,0.9637468155986674,0.009060240963855423,0.14116928446771382,0.22547635850388154,0.014348422496570645,0.23342444961621303,0.9789227166276349,0.3837675350701402,0.9781931464174456,0.9647058823529414,0.06557142857142859,0.5008525149190111,1.0398539546330212,1.0318382056243585
3281,0.572604350382128,0.10698795180722889,0.1672774869109948,0.26958362738179265,0.10109739368998628,0.4167802223914109,0.5495706479313036,0.8951235804943221,0.5470404984423675,0.5725490196078431,0.13200000000000003,0.5319693094629157,1.041763501132447,1.0559595012650898
1210,0.6306094454242602,0.014024096385542171,0.13984525887143692,0.22194777699364862,0.014540466392318242,0.23829387771291827,0.9586260733801719,0.40180360721442887,0.9579439252336447,0.6313725490196078,0.0988571428571429,0.3350383631713555,1.0279333102468151,1.0334420766804933
43,0.2390750538898687,0.07060240963855421,0.14847236765561375,0.23712067748765006,0.027599451303155012,0.3938963967283179,0.5792349726775956,0.5564462257849031,0.5788161993769471,0.2391372549019608,0.2885714285714287,0.21014492753623187,1.037253789413958,1.0539856500559515
6052,0.4366059180873995,0.02028915662650602,0.1482082606166376,0.20606916019760063,0.014609053497942387,0.3469064141540628,0.6588602654176426,0.45090180360721444,0.6573208722741434,0.436078431372549,0.13171428571428573,0.3371696504688832,1.0274473710355791,1.0332647871076341
2189,0.6027826768567509,0.013542168674698794,0.12603315881326355,0.20254057868736772,0.013401920438957474,0.25052205530527005,0.9117876658860264,0.40547762191048764,0.9090342679127726,0.6023529411764706,0.09414285714285718,0.3371696504688832,1.0223120326332786,1.0333295195618848
2702,0.4295512443660591,0.023385542168674698,0.16627108784176853,0.2533521524347213,0.01644718792866941,0.34956513287381646,0.6541764246682279,0.4011356045424182,0.6526479750778815,0.4290196078431373,0.16600000000000004,0.33418584825234443,1.0320830471778537,1.0340470631381125
1860,0.6274740348814423,0.014831325301204817,0.15380453752181503,0.24982357092448843,0.015308641975308642,0.24050109653614146,0.9492583918813429,0.3610554442217768,0.9476635514018691,0.6282352941176471,0.11157142857142859,0.33631713554987214,1.0419271053794998,1.0324684871600884
6624,0.4264158338232412,0.07273493975903612,0.9680046538685285,0.5741002117148908,0.04786008230452675,0.6787619165693334,0.36565183450429356,0.5273881095524382,0.3651090342679128,0.42588235294117655,0.4232857142857145,0.6466325660699062,1.077527209596792,1.0692276690995564
6836,0.4291593180482069,0.025457831325301196,0.18472949389179763,0.28405081157374745,0.01792866941015089,0.35064326691333725,0.6510538641686183,0.3901135604542418,0.6501557632398753,0.4298039215686274,0.18557142857142864,0.3354646206308611,1.0529708572554295,1.03428179802477
3965,0.972761120909269,0.007987951807228916,0.1228214077952298,0.19760056457304168,0.012839506172839507,0.2316163141993957,0.985167837626854,0.3937875751503006,0.9813084112149533,0.9733333333333334,0.05658571428571429,0.5029838022165388,1.0384914199992568,1.0328652484579308
248,0.6282578875171467,0.016783132530120485,0.17322222222222228,0.28616796047988713,0.01721536351165981,0.24093622243119056,0.9476971116315378,0.35504342017368073,0.9454828660436139,0.6282352941176471,0.12814285714285717,0.3375959079283887,1.0319306905822896,1.032500486104218
1973,0.23241230648638053,0.07518072289156627,0.1553054101221641,0.250529287226535,0.028655692729766806,0.40910755287009065,0.5589383294301328,0.5534402137608551,0.5582554517133955,0.23262745098039217,0.30800000000000005,0.2122762148337596,1.0870111197881445,1.0556080794561544
4235,0.969429747207525,0.008349397590361445,0.1309162303664922,0.197953422724065,0.01331275720164609,0.2321387570133794,0.9836065573770493,0.4168336673346693,0.9813084112149533,0.9705882352941176,0.057214285714285724,0.5012787723785166,1.0325117007579618,1.0316864423592773
532,0.42504409171075835,0.021415662650602404,0.14876963350785344,0.2027170077628794,0.014979423868312757,0.3495350951808289,0.6533957845433256,0.469939879759519,0.6509345794392523,0.42588235294117655,0.1328571428571429,0.33184143222506396,1.016905519294259,1.0337750193056776
472,0.4295512443660591,0.025614457831325304,0.1753577661431065,0.26040931545518714,0.017942386831275723,0.35236861895932486,0.6479313036690088,0.4375417501670007,0.6464174454828661,0.4298039215686274,0.17128571428571432,0.3380221653878943,1.0258316009001185,1.0348917566818598
3916,0.4381736233588085,0.02048192771084337,0.14770215241419435,0.21030345800988007,0.014581618655692729,0.34644846908209004,0.6588602654176424,0.4365397461589846,0.6576323987538939,0.4376470588235295,0.1358571428571429,0.3384484228473998,1.022365443972626,1.0333689634107965
3122,0.42857142857142855,0.021487951807228914,0.15645724258289706,0.21171489061397325,0.015329218106995885,0.35222980914131624,0.6463700234192038,0.45941883767535074,0.6467289719626168,0.4294117647058823,0.13650000000000004,0.33695652173913043,1.0245419231451145,1.0331622118880697
2185,0.9762884577699392,0.00791566265060241,0.12494822571262366,0.20254057868736772,0.012908093278463649,0.23062176494200662,0.9898516783762686,0.3844355377421509,0.987538940809969,0.9772549019607844,0.057200000000000015,0.5021312872975277,1.0244738776672218,1.0329032918111118
2193,0.25200862237899274,0.08313253012048191,0.13967422920302508,0.22618207480592809,0.033744855967078186,0.423583264670878,0.5402029664324746,0.5965263861055444,0.5386292834890966,0.2526274509803922,0.25628571428571434,0.23827791986359753,1.0431181877991766,1.057493826715657
